brand,engine_code,displacement,fuel_type,rating,weakness_count,models,year_min,year_max
Porsche,M96.79,3.6L,Benzin,avoid,9,911 996,2003,2005
Porsche,MDH.NA,3.8L Turbo,Benzin,avoid,10,911 991,2017,2019
Porsche,CGEA,3.0L V6 Hybrid,Benzin,neutral,7,Cayenne 92A; Panamera 970,2010,2017
Porsche,CRC,3.0L V6 TDI,Diesel,neutral,7,Cayenne 92A,2011,2014
Porsche,CRCC,3.0L V6 TDI,Diesel,neutral,8,Panamera 970,2011,2013
Porsche,CSZB,2.9L V6 Turbo,Benzin,neutral,7,Panamera 971,2019,2024
Porsche,CTBA,3.0L V6 TDI,Diesel,neutral,8,Macan 95B,2014,2018
Porsche,CTLA,3.6L V6 Turbo,Benzin,neutral,8,Macan 95B,2014,2018
Porsche,CTMA,3.0L V6 Turbo,Benzin,neutral,8,Macan 95B,2014,2018
Porsche,CUDB,4.2L V8 TDI,Diesel,neutral,7,Cayenne 92A,2012,2014
Porsche,CUDC,4.2L V8 TDI,Diesel,neutral,7,Cayenne 92A,2014,2017
Porsche,CURA,3.6L V6 Turbo,Benzin,neutral,6,Cayenne 92A,2014,2017
Porsche,CVVA,3.0L V6 TDI,Diesel,neutral,8,Cayenne 92A,2014,2017
Porsche,CWAA,3.6L V6,Benzin,neutral,7,Panamera 970,2013,2016
Porsche,CWBA,4.8L V8 Turbo,Benzin,neutral,7,Panamera 970,2013,2016
Porsche,CWJA,3.0L V6 TDI,Diesel,neutral,7,Panamera 970,2013,2016
Porsche,CXPA,4.8L V8,Benzin,neutral,7,Panamera 970,2013,2016
Porsche,CXZA,3.6L V6 Turbo,Benzin,neutral,6,Cayenne 92A,2014,2017
Porsche,CYPA,2.0L Turbo,Benzin,neutral,8,Macan 95B,2014,2018
Porsche,DCAB,2.9L V6 Turbo,Benzin,neutral,7,Cayenne 9YA,2018,2024
Porsche,DCBE,3.0L V6 Turbo,Benzin,neutral,7,Cayenne 9YA,2018,2024
Porsche,DCNA,3.0L V6 Turbo,Benzin,neutral,8,Macan 95B,2015,2018
Porsche,DCUA,4.0L V8 Turbo,Benzin,neutral,7,Cayenne 9YA,2018,2024
Porsche,DDPB,2.0L Turbo,Benzin,neutral,6,718 Boxster 982; 718 Cayman 982,2020,2025
Porsche,DGPC,2.9L V6 Turbo Hybrid,Benzin,neutral,7,Panamera 971,2020,2024
Porsche,DGR,2.9L V6 Turbo,Benzin,neutral,8,Macan 95B,2019,2024
Porsche,DGRC,2.9L V6 Turbo,Benzin,neutral,8,Macan 95B,2019,2021
Porsche,DKN,2.0L Turbo,Benzin,neutral,8,Macan 95B,2018,2021
Porsche,DMT,2.0L Turbo,Benzin,neutral,7,Macan 95B,2021,2024
Porsche,DRM,4.0L,Benzin,neutral,10,911 992,2021,2024
Porsche,DWN,4.0L V8 Turbo,Benzin,neutral,7,Cayenne 9YA,2021,2024
Porsche,M02.2Y,3.2L V6,Benzin,neutral,7,Cayenne 955,2003,2006
Porsche,M05.9D,3.0L V6 TDI,Diesel,neutral,7,Cayenne 955,2009,2010
Porsche,M28.19,4.5L V8,Benzin,neutral,11,928 928,1983,1986
Porsche,M28.41,5.0L V8,Benzin,neutral,5,928 928,1986,1991
Porsche,M28.47,5.0L V8,Benzin,neutral,5,928 928,1989,1991
Porsche,M28.49,5.4L V8,Benzin,neutral,5,928 928,1991,1995
Porsche,M46.20,3.6L V6,Benzin,neutral,7,Panamera 970,2010,2013
Porsche,M48.00,4.5L V8,Benzin,neutral,6,Cayenne 955,2002,2006
Porsche,M48.01,4.8L V8,Benzin,neutral,5,Cayenne 955,2007,2010
Porsche,M48.02,4.8L V8,Benzin,neutral,7,Cayenne 92A,2010,2014
Porsche,M48.50,4.5L V8 Turbo,Benzin,neutral,7,Cayenne 955,2002,2006
Porsche,M48.51,4.8L V8 Turbo,Benzin,neutral,6,Cayenne 955,2007,2010
Porsche,M55.01,3.6L V6,Benzin,neutral,7,Cayenne 955,2007,2010
Porsche,M55.02,3.6L V6,Benzin,neutral,8,Cayenne 92A,2010,2014
Porsche,M64.50,3.6L Turbo,Benzin,neutral,10,911 964,1993,1994
Porsche,M64/05,3.6L Boxer,Benzin,neutral,8,911 993,1994,1995
Porsche,M64/20,3.8L Boxer VarioRam,Benzin,neutral,10,911 993,1995,1996
Porsche,M64/21,3.6L Boxer VarioRam,Benzin,neutral,8,911 993,1996,1998
Porsche,M64/22,3.6L Boxer VarioRam Tiptronic,Benzin,neutral,10,911 993,1996,1998
Porsche,M64/60,3.6L Boxer Biturbo,Benzin,neutral,6,911 993,1995,1998
Porsche,M64/60S,3.6L Boxer Biturbo Turbo S,Benzin,neutral,5,911 993,1997,1998
Porsche,M96.01,3.4L,Benzin,neutral,11,911 996,1997,2001
Porsche,M96.05,3.6L,Benzin,neutral,9,911 996; 911 997,2001,2008
Porsche,M96.25,2.7L,Benzin,neutral,8,Boxster 987,2004,2009
Porsche,M96.26,3.2L,Benzin,neutral,9,Boxster 987,2004,2006
Porsche,M96.70,3.6L Turbo,Benzin,neutral,5,911 996,2000,2005
Porsche,M97.01,3.8L,Benzin,neutral,10,911 997,2004,2008
Porsche,M97.20,2.7L,Benzin,neutral,10,Cayman 987,2006,2009
Porsche,M97.21,3.4L,Benzin,neutral,10,Boxster 987; Cayman 987,2005,2009
Porsche,M97.70,3.6L Turbo,Benzin,neutral,7,911 997,2006,2009
Porsche,M97.70S,3.6L Turbo,Benzin,neutral,6,911 997,2007,2012
Porsche,M97.76,3.6L,Benzin,neutral,9,911 997,2006,2009
Porsche,M97.77,3.8L,Benzin,neutral,11,911 997,2009,2012
Porsche,MA1.01,3.8L,Benzin,neutral,6,911 997; 911 991,2008,2016
Porsche,MA1.02,3.6L,Benzin,neutral,6,911 997,2008,2012
Porsche,MA1.20,2.9L,Benzin,neutral,8,Boxster 987; Cayman 987,2009,2012
Porsche,MA1.21,3.4L,Benzin,neutral,8,Boxster 987; Cayman 987,2009,2012
Porsche,MA1.70,3.8L Turbo,Benzin,neutral,8,911 997,2009,2012
Porsche,MA1.71,3.8L Turbo,Benzin,neutral,8,911 991,2013,2016
Porsche,MA1.71S,3.8L Turbo,Benzin,neutral,8,911 991,2013,2016
Porsche,MA1.75,3.8L,Benzin,neutral,5,911 991,2013,2016
Porsche,MA2.01,3.0L Turbo,Benzin,neutral,7,911 991,2015,2019
Porsche,MA2.03,3.0L Turbo,Benzin,neutral,7,911 991,2015,2019
Porsche,MA2.22,2.5L Turbo,Benzin,neutral,6,718 Boxster 982; 718 Cayman 982,2017,2020
Porsche,MCS.ZA,2.9L V6 Turbo,Benzin,neutral,7,Panamera 971,2016,2024
Porsche,MCV.DA,4.0L V8 Turbo,Benzin,neutral,7,Panamera 971,2016,2020
Porsche,MCX.TA,3.0L V6 Turbo,Benzin,neutral,7,Panamera 971,2016,2020
Porsche,MDA.BA,3.8L Turbo,Benzin,neutral,10,911 991,2015,2019
Porsche,MDB.UB,4.0L V8 TDI,Diesel,neutral,7,Panamera 971,2016,2020
Porsche,MDD.NC,2.5L Turbo,Benzin,neutral,6,718 Boxster 982; 718 Cayman 982,2016,2025
Porsche,MDD.PB,2.0L Turbo,Benzin,neutral,6,718 Boxster 982; 718 Cayman 982,2016,2021
Porsche,MDG.GA,4.0L,Benzin,neutral,5,911 991; 718 Cayman 982,2017,2025
Porsche,MDG.PA,2.9L V6 Turbo Hybrid,Benzin,neutral,7,Panamera 971,2016,2020
Porsche,Taycan-AWD-4S,Elektro AWD 4S,Elektro,neutral,8,Taycan Y1A,2020,2024
Porsche,Taycan-AWD-GTS,Elektro AWD GTS 93 kWh,Elektro,neutral,9,Taycan Y1A,2022,2024
Porsche,Taycan-AWD-Turbo,Elektro AWD Turbo 93 kWh,Elektro,neutral,5,Taycan Y1A,2020,2024
Porsche,Taycan-AWD-TurboS,Elektro AWD Turbo S 93 kWh,Elektro,neutral,9,Taycan Y1A,2020,2024
Porsche,Taycan-FL-AWD-4S,Elektro AWD 4S Facelift,Elektro,neutral,7,Taycan Y1A,2024,2025
Porsche,Taycan-FL-AWD-GTS,Elektro AWD GTS Facelift,Elektro,neutral,8,Taycan Y1A,2024,2025
Porsche,Taycan-FL-AWD-Turbo,Elektro AWD Turbo Facelift,Elektro,neutral,8,Taycan Y1A,2024,2025
Porsche,Taycan-FL-AWD-TurboS,Elektro AWD Turbo S Facelift,Elektro,neutral,8,Taycan Y1A,2024,2025
Porsche,Taycan-FL-RWD,Elektro RWD Facelift,Elektro,neutral,7,Taycan Y1A,2024,2025
Porsche,Taycan-RWD-79,Elektro RWD 79 kWh,Elektro,neutral,7,Taycan Y1A,2021,2024
Porsche,Taycan-RWD-93,Elektro RWD 93 kWh,Elektro,neutral,7,Taycan Y1A,2021,2024
Porsche,CVDD,4.0L V8 Turbo,Benzin,recommended,7,Panamera 971,2018,2020
Porsche,CVDE,4.0L V8 Turbo,Benzin,recommended,7,Panamera 971,2020,2024
Porsche,CWDA,3.0L V6 Turbo,Benzin,recommended,7,Panamera 970,2013,2016
Porsche,DKCA,3.0L Turbo,Benzin,recommended,6,911 992,2019,2024
Porsche,DKDA,4.0L,Benzin,recommended,8,718 Boxster 982; 718 Cayman 982,2019,2025
Porsche,DKEA,3.8L Turbo,Benzin,recommended,6,911 992,2020,2024
Porsche,DKH,3.8L Turbo,Benzin,recommended,6,911 992,2020,2024
Porsche,DKKA,3.0L Turbo,Benzin,recommended,6,911 992,2019,2024
Porsche,DTCA,4.0L V8 Turbo,Benzin,recommended,7,Panamera 971,2020,2024
Porsche,MA1-981HiPerf,3.8L,Benzin,recommended,5,Boxster 981; Cayman 981,2015,2016
Porsche,MA1.03,3.8L,Benzin,recommended,5,911 991,2011,2016
Porsche,MA1.04,3.4L,Benzin,recommended,5,911 991,2011,2016
Porsche,MA1.22,2.7L,Benzin,recommended,5,Boxster 981; Cayman 981,2012,2016
Porsche,MA1.23,3.4L,Benzin,recommended,5,Boxster 981; Cayman 981,2012,2016
Renault,Fluence-ZE,Elektro,Elektro,avoid,5,Fluence I,2011,2014
Renault,G9T,2.2L dCi,Diesel,avoid,5,Laguna II; Espace IV,2002,2010
Renault,H5F,1.2L TCe,Benzin,avoid,5,Clio IV; Megane III; Megane IV; Scenic III; Scenic IV,2012,2019
Renault,K9K,1.5L dCi,Diesel,avoid,5,Clio II; Clio III; Clio IV; Clio V; Megane II,2001,2024
Renault,P9X,3.0L V6 dCi,Diesel,avoid,5,Espace IV; Vel Satis I,2002,2010
Renault,V9X,3.0L V6 dCi,Diesel,avoid,5,Latitude I,2010,2013
Renault,V9X-Laguna,3.0L V6 dCi,Diesel,avoid,5,Laguna III,2008,2015
Renault,ZOE-R110,Elektro 80kW,Elektro,avoid,5,ZOE I,2018,2024
Renault,ZOE-R135,Elektro 100kW,Elektro,avoid,5,ZOE I-FL,2019,2024
Renault,ZOE-R90,Elektro 65kW,Elektro,avoid,5,ZOE I,2012,2019
Renault,D4F,1.2L 16V,Benzin,neutral,5,Twingo I; Twingo II; Clio II; Clio III; Clio IV,2001,2016
Renault,D4Ft,1.2L TCe,Benzin,neutral,4,Twingo II; Clio III; Wind I,2007,2014
Renault,D7F,1.2L,Benzin,neutral,4,Twingo I; Twingo II; Clio II,1998,2014
Renault,E7J,1.4L,Benzin,neutral,4,Clio II,1998,2005
Renault,F4R,2.0L 16V,Benzin,neutral,4,Megane II; Megane III; Scenic II; Scenic III; Laguna II,1999,2016
Renault,F4R-RS,2.0L Turbo RS,Benzin,neutral,6,Clio III; Megane II; Megane III,2004,2016
Renault,F4Rt,2.0L Turbo,Benzin,neutral,4,Laguna II; Laguna III; Espace IV; Megane III,2002,2015
Renault,F8Q,1.9L D,Diesel,neutral,5,Clio II,1998,2001
Renault,F9Q,1.9L dCi,Diesel,neutral,5,Megane II; Megane III; Scenic II; Scenic III; Laguna II,2000,2013
Renault,H4J,1.4L TCe,Benzin,neutral,5,Megane III; Scenic III,2009,2013
Renault,H4M-FHEV,1.6L E-Tech Hybrid,Benzin,neutral,5,Clio V; Captur II; Arkana I,2020,2025
Renault,H4M-PHEV,1.6L E-Tech Plug-in,Benzin,neutral,6,Captur II; Megane IV,2020,2022
Renault,H5H-1.3,1.3L TCe,Benzin,neutral,4,Megane IV; Scenic IV; Captur II; Kadjar I-FL; Arkana I,2017,2025
Renault,HR12-FHEV,1.2L E-Tech Hybrid,Benzin,neutral,5,Austral I,2022,2025
Renault,K4M,1.6L 16V,Benzin,neutral,8,Clio II; Clio III; Megane II; Megane III; Scenic II,1999,2020
Renault,K7M,1.6L,Benzin,neutral,5,Clio II,1998,2005
Renault,L7X,3.0L V6,Benzin,neutral,4,Laguna II,2001,2007
Renault,M5M,1.6L Turbo,Benzin,neutral,4,Clio IV; Megane IV; Talisman I; Espace V,2013,2019
Renault,M5P,1.8L Turbo,Benzin,neutral,7,Megane IV; Talisman I; Espace V,2017,2023
Renault,M9R,2.0L dCi,Diesel,neutral,5,Megane II; Megane III; Scenic III; Laguna III; Espace IV,2006,2024
Renault,Megane-EV-160,Elektro 160kW,Elektro,neutral,4,Megane V-EV,2022,2025
Renault,Megane-EV-96,Elektro 96kW,Elektro,neutral,4,Megane V-EV,2022,2025
Renault,QR25DE,2.5L,Benzin,neutral,4,Koleos I,2008,2016
Renault,R9M,1.6L dCi,Diesel,neutral,5,Megane III; Megane IV; Scenic III; Scenic IV; Kadjar I,2011,2019
Renault,R9N,1.7L Blue dCi,Diesel,neutral,5,Megane IV; Scenic IV; Kadjar I-FL; Koleos II-FL,2018,2023
Renault,Twingo-ZE,Elektro,Elektro,neutral,4,Twingo III-FL,2020,2024
Renault,V4Y,3.5L V6,Benzin,neutral,4,Espace IV,2002,2010
Renault,V4Y-Laguna,3.5L V6,Benzin,neutral,5,Laguna III,2008,2015
Renault,F4P,1.8L 16V,Benzin,recommended,4,Laguna II,2001,2005
Renault,H4B,0.9L TCe,Benzin,recommended,3,Twingo III; Twingo III-FL; Clio IV; Captur I,2012,2021
Renault,H4D,1.0L SCe,Benzin,recommended,5,Twingo III; Twingo III-FL; Clio V; Clio V-FL,2014,2025
Renault,H5H-1.0,1.0L TCe,Benzin,recommended,5,Clio V; Clio V-FL; Captur II,2019,2025
Renault,H5H-1.0-LPG,1.0L TCe LPG,LPG,recommended,5,Clio V; Captur II,2020,2025
Renault,K4J,1.4L 16V,Benzin,recommended,4,Clio II; Clio III; Megane II; Scenic II; Modus I,1999,2012
Renault,R5-EV,Elektro 78kW,Elektro,recommended,5,5 E-Tech I,2024,2026
Seat,AUQ,1.8L T 20V,Benzin,avoid,7,Leon 1M,1999,2005
Seat,AZQ,1.2L 12V,Benzin,avoid,4,Ibiza 6L; Cordoba 6L,2002,2008
Seat,AZV,2.0L TDI,Diesel,avoid,4,Leon 1P,2005,2009
Seat,BAM,1.8L T 20V,Benzin,avoid,7,Leon 1M,2003,2005
Seat,BKD,2.0L TDI,Diesel,avoid,9,Altea 5P; Toledo 5P,2004,2015
Seat,BRT,2.0L TDI,Diesel,avoid,4,Alhambra 7M,2005,2010
Seat,BWE,2.0L TFSI,Benzin,avoid,7,Exeo 3R,2009,2013
Seat,CAGA,2.0L TDI,Diesel,avoid,7,Exeo 3R,2008,2013
Seat,CAHA,2.0L TDI,Diesel,avoid,6,Exeo 3R,2009,2013
Seat,CAVE,1.4L TSI,Benzin,avoid,9,Ibiza 6J,2009,2015
Seat,CAVF,1.4L TSI,Benzin,avoid,3,Ibiza 6J,2009,2015
Seat,CAXA,1.4L TSI,Benzin,avoid,5,Toledo KG,2012,2015
Seat,CAXC,1.4L TSI,Benzin,avoid,3,Leon 1P; Altea 5P,2007,2015
Seat,CAYB,1.6L TDI,Diesel,avoid,7,Ibiza 6J,2009,2015
Seat,CAYC,1.6L TDI,Diesel,avoid,12,Ibiza 6J; Leon 1P; Altea 5P; Toledo KG,2009,2015
Seat,CBZB,1.2L TSI,Benzin,avoid,9,Ibiza 6J,2010,2015
Seat,CCZA,2.0L TSI,Benzin,avoid,7,Alhambra 7N,2010,2015
Seat,CCZB,2.0L TSI,Benzin,avoid,6,Leon 1P,2009,2012
Seat,CDAA,1.8L TSI,Benzin,avoid,9,Leon 1P; Toledo 5P; Altea 5P,2007,2015
Seat,CDHA,1.8L TSI,Benzin,avoid,6,Exeo 3R,2010,2013
Seat,CDHB,1.8L TSI,Benzin,avoid,6,Exeo 3R,2010,2013
Seat,CDND,2.0L TFSI,Benzin,avoid,4,Exeo 3R,2010,2013
Seat,CFFA,2.0L TDI,Diesel,avoid,7,Alhambra 7N,2010,2015
Seat,CFGB,2.0L TDI,Diesel,avoid,2,Alhambra 7N,2010,2015
Seat,CRBC,2.0L TDI,Diesel,avoid,8,Leon 5F,2012,2016
Seat,AEH,1.6L MPI,Benzin,neutral,4,Leon 1M,1999,2005
Seat,AER,1.0L,Benzin,neutral,4,Arosa 6H,1997,2004
Seat,AEX,1.4L,Benzin,neutral,3,Arosa 6H,1997,2004
Seat,AGN,1.8L 20V,Benzin,neutral,6,Leon 1M,1999,2005
Seat,ALH,1.9L TDI,Diesel,neutral,5,Leon 1M; Alhambra 7M,1996,2005
Seat,AMF,1.4L TDI,Diesel,neutral,7,Cordoba 6L,2002,2008
Seat,ARL,1.9L TDI,Diesel,neutral,6,Leon 1M,2000,2005
Seat,ASY,1.9L SDI,Diesel,neutral,3,Cordoba 6L; Ibiza 6L,2002,2008
Seat,ASZ,1.9L TDI,Diesel,neutral,4,Ibiza 6L; Cordoba 6L; Leon 1M; Alhambra 7M,2002,2008
Seat,ATM,2.0L MPI,Benzin,neutral,3,Alhambra 7M,2000,2010
Seat,AUY,1.9L TDI,Diesel,neutral,4,Alhambra 7M,2006,2010
Seat,AWC,1.8L T 20V,Benzin,neutral,3,Alhambra 7M,2000,2010
Seat,AXR,1.9L TDI,Diesel,neutral,6,Ibiza 6L; Cordoba 6L,2002,2008
Seat,AYL,2.8L VR6,Benzin,neutral,4,Alhambra 7M,2000,2010
Seat,BBZ,1.4L 16V,Benzin,neutral,3,Ibiza 6L; Cordoba 6L,2002,2008
Seat,BLR,2.0L FSI,Benzin,neutral,4,Toledo 5P; Altea 5P,2004,2009
Seat,BMN,2.0L TDI,Diesel,neutral,4,Leon 1P; Toledo 5P; Altea 5P,2004,2012
Seat,BMS,1.4L TDI,Diesel,neutral,3,Ibiza 6J,2008,2012
Seat,BTS,1.6L MPI,Benzin,neutral,4,Ibiza 6L; Ibiza 6J,2006,2009
Seat,BWA,2.0L TFSI,Benzin,neutral,3,Leon 1P,2005,2009
Seat,BWJ,2.0L TFSI,Benzin,neutral,4,Leon 1P,2006,2012
Seat,BXE,1.9L TDI,Diesel,neutral,3,Leon 1P; Toledo 5P; Altea 5P; Ibiza 6J,2004,2010
Seat,BXW,1.4L 16V,Benzin,neutral,4,Ibiza 6L; Ibiza 6J,2006,2015
Seat,BZG,1.2L 12V,Benzin,neutral,3,Ibiza 6J,2008,2015
Seat,CAGC,2.0L TDI,Diesel,neutral,2,Exeo 3R,2009,2013
Seat,CAVA,1.4L TSI,Benzin,neutral,4,Alhambra 7N,2011,2015
Seat,CBZA,1.2L TSI,Benzin,neutral,6,Ibiza 6J,2012,2015
Seat,CFFB,2.0L TDI,Diesel,neutral,7,Alhambra 7N,2010,2015
Seat,CFFE,2.0L TDI,Diesel,neutral,4,Alhambra 7N,2011,2015
Seat,CFWA,1.2L TDI,Diesel,neutral,3,Ibiza 6J,2010,2015
Seat,CJSA,1.8L TSI,Benzin,neutral,9,Leon 5F,2013,2018
Seat,CJXA,2.0L TSI,Benzin,neutral,4,Leon 5F,2013,2016
Seat,CJXC,2.0L TSI,Benzin,neutral,6,Leon 5F,2017,2020
Seat,CJXE,2.0L TSI,Benzin,neutral,2,Leon 5F,2013,2016
Seat,CJXH,2.0L TSI,Benzin,neutral,2,Leon 5F,2015,2020
Seat,CJZB,1.2L TSI,Benzin,neutral,4,Leon 5F,2012,2016
Seat,CJZC,1.2L TSI,Benzin,neutral,4,Ibiza 6J,2015,2017
Seat,CLHA,1.6L TDI,Diesel,neutral,4,Leon 5F,2012,2015
Seat,CPGA,1.0L CNG,CNG,neutral,4,Mii KF,2012,2019
Seat,CPWA,1.4L TGI,CNG,neutral,9,Leon 5F,2013,2016
Seat,CRKB,1.6L TDI,Diesel,neutral,6,Leon 5F,2013,2016
Seat,CUPA,2.0L TDI,Diesel,neutral,2,Leon 5F,2013,2018
Seat,CUSA,1.4L TDI,Diesel,neutral,3,Ibiza 6J,2015,2017
Seat,CUSB,1.4L TDI,Diesel,neutral,7,Ibiza 6J,2015,2017
Seat,CUWA,2.0L TDI,Diesel,neutral,2,Alhambra 7N,2015,2018
Seat,CXMA,1.4L TDI,Diesel,neutral,6,Ibiza 6J,2015,2017
Seat,CZCA,1.4L TSI,Benzin,neutral,6,Leon 5F,2013,2020
Seat,CZDA,1.4L TSI,Benzin,neutral,9,Tarraco KN; Alhambra 7N,2015,2024
Seat,CZPB,2.0L TSI,Benzin,neutral,4,Ateca KH,2017,2024
Seat,DADA,1.5L TSI,Benzin,neutral,11,Ibiza KJ; Arona KJ,2017,2026
Seat,DBYA,1.0L TGI,CNG,neutral,4,Ibiza KJ,2017,2026
Seat,DDYA,1.6L TDI,Diesel,neutral,4,Leon 5F,2016,2020
Seat,DFFA,2.0L TDI,Diesel,neutral,2,Ateca KH,2016,2026
Seat,DFGA,2.0L TDI,Diesel,neutral,11,Tarraco KN,2018,2026
Seat,DFHA,2.0L TDI 4Drive,Diesel,neutral,6,Ateca KH; Tarraco KN,2016,2024
Seat,DFNB,1.0L MPI,Benzin,neutral,2,Ibiza KJ,2017,2026
Seat,DFYA,1.5L eTSI,Benzin,neutral,7,Leon KL,2020,2026
Seat,DGEA,1.4L e-Hybrid,Benzin,neutral,6,Leon KL,2020,2026
Seat,DGEB,1.4L e-Hybrid,Benzin,neutral,6,Tarraco KN,2021,2026
Seat,DGTE,1.6L TDI,Diesel,neutral,6,Ateca KH,2016,2024
Seat,DKJA,1.0L TSI,Benzin,neutral,4,Ibiza KJ; Arona KJ; Leon 5F,2017,2026
Seat,DSUD,2.0L TDI,Diesel,neutral,5,Leon KL; Ateca KH,2020,2026
Seat,DTUA,2.0L TDI,Diesel,neutral,10,Tarraco KN,2020,2026
Seat,Mii-ED,Elektro 36.8 kWh,Elektro,neutral,4,Mii KF,2019,2021
Seat,AHF,1.9L TDI,Diesel,recommended,4,Leon 1M; Alhambra 7M,1997,2005
Seat,BBM,1.2L,Benzin,recommended,2,Ibiza 6L,2006,2008
Seat,BBY,1.4L 16V,Benzin,recommended,5,Ibiza 6L; Cordoba 6L; Leon 1M,1999,2008
Seat,BSE,1.6L MPI,Benzin,recommended,9,Leon 1P; Toledo 5P; Altea 5P,2004,2015
Seat,BUK,1.9L TDI,Diesel,recommended,2,Ibiza 6L,2004,2008
Seat,BXJ,1.9L TDI,Diesel,recommended,4,Ibiza 6J,2008,2010
Seat,CGPC,1.2L,Benzin,recommended,2,Toledo KG,2012,2015
Seat,CHYA,1.0L MPI,Benzin,recommended,4,Mii KF,2011,2019
Seat,CHYB,1.0L MPI,Benzin,recommended,3,Mii KF; Ibiza 6J,2011,2019
Seat,CHZC,1.0L TSI,Benzin,recommended,4,Ibiza 6J; Toledo KG,2015,2019
Seat,CHZJ,1.0L TSI,Benzin,recommended,8,Ateca KH,2016,2024
Seat,CHZL,1.0L TSI,Benzin,recommended,3,Ibiza KJ; Arona KJ,2017,2026
Seat,CNKA,1.6L,LPG,recommended,3,Ibiza 6J,2012,2015
Seat,CUUA,2.0L TDI,Diesel,recommended,2,Leon 5F,2016,2020
Seat,CUVC,2.0L TDI,Diesel,recommended,2,Alhambra 7N,2015,2020
Seat,CWVA,1.6L MPI,Benzin,recommended,3,Ibiza KJ,2017,2026
Seat,CYVB,1.2L TSI,Benzin,recommended,5,Leon 5F,2014,2016
Seat,CZEA,1.4L TSI ACT,Benzin,recommended,7,Ibiza 6J; Leon 5F,2014,2017
Seat,DACA,1.5L TSI,Benzin,recommended,9,Leon 5F,2018,2020
Seat,DAJA,1.8L TSI,Benzin,recommended,2,Ibiza 6J,2015,2017
Seat,DCYA,2.0L TDI,Diesel,recommended,2,Leon 5F,2016,2020
Seat,DEDA,2.0L TSI,Benzin,recommended,3,Alhambra 7N,2015,2018
Seat,DFNA,1.0L MPI,Benzin,recommended,3,Ibiza KJ,2018,2026
Seat,DGTC,1.6L TDI,Diesel,recommended,2,Ibiza KJ,2017,2026
Seat,DGTD,1.6L TDI,Diesel,recommended,3,Ibiza KJ; Arona KJ,2017,2026
Seat,DKLB,1.0L TSI,Benzin,recommended,3,Leon 5F,2017,2020
Seat,DKRA,1.0L TSI,Benzin,recommended,4,Ateca KH; Arona KJ,2020,2026
Seat,DKZA,2.0L TSI,Benzin,recommended,5,Leon 5F; Ateca KH,2018,2026
Seat,DLAA,1.0L TSI,Benzin,recommended,9,Leon KL,2020,2026
Seat,DLUB,2.0L TDI,Diesel,recommended,2,Alhambra 7N,2015,2020
Seat,DNFB,2.0L TSI,Benzin,recommended,2,Leon KL,2021,2026
Seat,DNN,2.0L TSI,Benzin,recommended,4,Leon KL,2021,2026
Seat,DNPA,2.0L TSI,Benzin,recommended,5,Leon KL,2021,2026
Seat,DPBA,1.5L TSI,Benzin,recommended,2,Leon KL,2020,2026
Seat,DPCA,1.5L TSI,Benzin,recommended,9,Leon KL; Ateca KH; Tarraco KN; Arona KJ,2020,2026
Seat,DSTB,2.0L TDI,Diesel,recommended,5,Leon KL,2020,2026
Skoda,BKD,2.0L TDI PD,Diesel,avoid,3,Octavia 1Z,2004,2010
Skoda,CAVE,1.4L TSI,Benzin,avoid,3,Octavia 1Z-FL; Yeti 5L; Rapid NH; Rapid Spaceback NH,2009,2017
Skoda,CAYC,1.6L TDI,Diesel,avoid,4,Octavia 1Z-FL; Superb 3T; Fabia 5J-FL; Roomster 5J-FL; Rapid NH,2009,2019
Skoda,CBBB,2.0L TDI CR,Diesel,avoid,4,Octavia 1Z-FL; Superb 3T; Yeti 5L,2008,2015
Skoda,CBZA,1.2L TSI,Benzin,avoid,3,Fabia 5J-FL; Roomster 5J-FL; Rapid NH; Rapid Spaceback NH,2010,2019
Skoda,CBZB,1.2L TSI,Benzin,avoid,4,Fabia 5J-FL; Octavia 1Z-FL; Roomster 5J-FL; Yeti 5L; Rapid NH,2009,2017
Skoda,CCZA,2.0L TSI,Benzin,avoid,4,Octavia 1Z-FL; Superb 3T,2008,2015
Skoda,CDAA,1.8L TSI,Benzin,avoid,4,Superb 3T; Octavia 1Z-FL; Yeti 5L,2008,2017
Skoda,AGU,1.8L Turbo,Benzin,neutral,4,Octavia 1U,2001,2010
Skoda,ALH,1.9L TDI,Diesel,neutral,3,Octavia 1U; Fabia 6Y,2000,2010
Skoda,APP310,Elektrisch,Elektro,neutral,3,Enyaq iV; Elroq iV,2021,2025
Skoda,APP310-DM,Elektrisch AWD,Elektro,neutral,4,Enyaq iV,2021,2025
Skoda,ASZ,1.9L TDI,Diesel,neutral,3,Fabia 6Y; Octavia 1U; Superb 3U,2002,2010
Skoda,ATD,1.9L TDI,Diesel,neutral,3,Fabia 6Y; Octavia 1U,2000,2010
Skoda,AWT,1.8L Turbo,Benzin,neutral,3,Superb 3U,2001,2008
Skoda,BJB,1.9L TDI PD,Diesel,neutral,3,Octavia 1Z; Fabia 5J; Roomster 5J,2004,2010
Skoda,BLF,2.0L FSI,Benzin,neutral,3,Octavia 1Z,2004,2008
Skoda,BNM,1.4L TDI PD,Diesel,neutral,3,Fabia 5J; Roomster 5J,2006,2010
Skoda,BWB,1.4L TDI PD,Diesel,neutral,3,Fabia 5J; Roomster 5J,2006,2010
